ID;Operation Type;Operation Date;Result;Valid;ECU ID;ECU;VIN;VAN;PIC;Archetype ID;tipo;Station Zone;Station;Plant;err_description;error_code;ecu_data_package_version;error_code;AN;VP;VCB;PAIS;GAMMA;CABINA;POWER;AXLES;TIPO AXLE;VERSION;TIPO VERSION;WHEELBASE;SUSPENSION;TIPO SUSPENSION;HANDRIVE;GEARBOX;MT;040 TWIN;RT;BRAKES;FDP;0;1;2;3;5;6;OK
12856080;ECU_COMPONENT_TEST;22/05/2020 7:14;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMMG2ATZLC431293;V11741600;CA4AA3D1000360;5802713014;S-WAY NP;MADRID - ATS SENSOR TEST;EOL-3033;Madrid;7;;;;11741600;CA4AA3D1000360;CA4AA3D1;POLAND;C;AS-SX;460C13G;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2010 TO;18-20T;NO ADD;SR;DIS-DIS;AG4T;;;;;;;1
12856306;ECU_COMPONENT_TEST;22/05/2020 7:30;NOK (20);1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62AUZ0C431331;V11760342;AA7AA4D1000535;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3031;Madrid;6;;;;11760342;AA7AA4D1000535;AA7AA4D1;ITALY;A;AS-SX;480 C11;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2210 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;;;;;;1;
12856349;ECU_COMPONENT_TEST;22/05/2020 7:39;NOK (20);1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62AUZ0C431331;V11760342;AA7AA4D1000535;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3031;Madrid;7;;;;11760342;AA7AA4D1000535;AA7AA4D1;ITALY;A;AS-SX;480 C11;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2210 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;;;;;;;1
12856357;ECU_COMPONENT_TEST;22/05/2020 7:42;NOK (20);1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62AUZ0C431331;V11760342;AA7AA4D1000535;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3031;Madrid;0;;;;11760342;AA7AA4D1000535;AA7AA4D1;ITALY;A;AS-SX;480 C11;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2210 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;1;;;;;;
12856414;ECU_COMPONENT_TEST;22/05/2020 7:43;NOK (20);1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62AUZ0C431331;V11760342;AA7AA4D1000535;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3031;Madrid;5;;;;11760342;AA7AA4D1000535;AA7AA4D1;ITALY;A;AS-SX;480 C11;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2210 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;;;;;1;;
12856451;ECU_COMPONENT_TEST;22/05/2020 7:45;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62AUZ0C431331;V11760342;AA7AA4D1000535;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3031;Madrid;7;;;;11760342;AA7AA4D1000535;AA7AA4D1;ITALY;A;AS-SX;480 C11;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2210 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;;;;;;;1
12856484;ECU_COMPONENT_TEST;22/05/2020 7:14;NOK (20);1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMMG2ATZ0C431290;V11736588;CA4BC3D1000023;5802713014;S-WAY NP;MADRID - ATS SENSOR TEST;EOL-3051;Madrid;7;;;;11736588;CA4BC3D1000023;CA4BC3D1;HCV STOCK;C;AS-SX;460C13G;4X2;1;LOW TR;2;3800;FP;2;SX;12TX 2010 TO;18-20T;NO ADD;SR;DIS-DIS;AG4T;;;;;;;1
12856580;ECU_COMPONENT_TEST;22/05/2020 7:55;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62AUZ0C431332;V11760349;AA7AA4D1000535;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3051;Madrid;7;;;;11760349;AA7AA4D1000535;AA7AA4D1;ITALY;A;AS-SX;480 C11;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2210 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;;;;;;;1
12856860;ECU_COMPONENT_TEST;22/05/2020 8:15;NOK (20);1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62AUZ0C431395;V11764235;AA7AA4D1000578;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3033;Madrid;0;;;;11764235;AA7AA4D1000578;AA7AA4D1;SPAIN;A;AS-SX;480 C11;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2210 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;1;;;;;;
12856887;ECU_COMPONENT_TEST;22/05/2020 8:22;NOK (20);1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62AUZ0C431395;V11764235;AA7AA4D1000578;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3033;Madrid;1;;;;11764235;AA7AA4D1000578;AA7AA4D1;SPAIN;A;AS-SX;480 C11;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2210 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;;1;;;;;
12857242;ECU_COMPONENT_TEST;22/05/2020 8:41;NOK (20);1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62ATZ0C431360;V11762191;AA6AA4D1000389;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3051;Madrid;0;;;;11762191;AA6AA4D1000389;AA6AA4D1;SPAIN;A;AS-SX;460 C11;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2210 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;1;;;;;;
12857288;ECU_COMPONENT_TEST;22/05/2020 8:42;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62ATZ0C431360;V11762191;AA6AA4D1000389;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3051;Madrid;7;;;;11762191;AA6AA4D1000389;AA6AA4D1;SPAIN;A;AS-SX;460 C11;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2210 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;;;;;;;1
12857289;ECU_COMPONENT_TEST;22/05/2020 8:23;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62AUZ0C431395;V11764235;AA7AA4D1000578;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3033;Madrid;7;;;;11764235;AA7AA4D1000578;AA7AA4D1;SPAIN;A;AS-SX;480 C11;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2210 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;;;;;;;1
12857338;ECU_COMPONENT_TEST;22/05/2020 8:48;NOK (20);1 OK;471;MULTIPLEXER BCM_HIMUX CONTINENTAL;WJMM62AWXLC431055;V11747883;WHBB24D1000723;5802109393;EVO DIESEL;MADRID - ATS SENSOR TEST;EOL-3033;Madrid;1;;;;11747883;WHBB24D1000723;WHBB24D1;ISRAELE;W;AS-EV;570 C13;4X2;1;TRATTOR;1;3800;P;1;SX;TX-12M;18-20T;NO ADD;SR;DIS-DIS;A54T;;1;;;;;
12857550;ECU_COMPONENT_TEST;22/05/2020 8:58;NOK (20);1 OK;471;MULTIPLEXER BCM_HIMUX CONTINENTAL;WJMA62ARX0C429850;V11736785;GA4Z14C1000008;5802297246;EVO X-WAY;MADRID - ATS SENSOR TEST;EOL-3031;Madrid;0;;;;11736785;GA4Z14C1000008;GA4Z14C1;FRANCE;G;AD-EV;400 C9;4X2;1;CABINAT;3;4200;P;1;SX;12TX 1810 TO;18-20TN;NO ADD;HR;DIS-DIS;D24C;1;;;;;;
12857605;ECU_COMPONENT_TEST;22/05/2020 9:00;NOK (20);1 OK;471;MULTIPLEXER BCM_HIMUX CONTINENTAL;WJMA62ARX0C429850;V11736785;GA4Z14C1000008;5802297246;EVO X-WAY;MADRID - ATS SENSOR TEST;EOL-3031;Madrid;6;;;;11736785;GA4Z14C1000008;GA4Z14C1;FRANCE;G;AD-EV;400 C9;4X2;1;CABINAT;3;4200;P;1;SX;12TX 1810 TO;18-20TN;NO ADD;HR;DIS-DIS;D24C;;;;;;1;
12857624;ECU_COMPONENT_TEST;22/05/2020 9:03;NOK (20);1 OK;471;MULTIPLEXER BCM_HIMUX CONTINENTAL;WJMA62ARX0C429850;V11736785;GA4Z14C1000008;5802297246;EVO X-WAY;MADRID - ATS SENSOR TEST;EOL-3031;Madrid;1;;;;11736785;GA4Z14C1000008;GA4Z14C1;FRANCE;G;AD-EV;400 C9;4X2;1;CABINAT;3;4200;P;1;SX;12TX 1810 TO;18-20TN;NO ADD;HR;DIS-DIS;D24C;;1;;;;;
12857626;ECU_COMPONENT_TEST;22/05/2020 8:57;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMMG2ATZ0C431290;V11736588;CA4BC3D1000023;5802713014;S-WAY NP;MADRID - REVISIONE 410;EOL-3074;Madrid;7;;;;11736588;CA4BC3D1000023;CA4BC3D1;HCV STOCK;C;AS-SX;460C13G;4X2;1;LOW TR;2;3800;FP;2;SX;12TX 2010 TO;18-20T;NO ADD;SR;DIS-DIS;AG4T;;;;;;;1
12857761;ECU_COMPONENT_TEST;22/05/2020 9:12;NOK (20);1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62AVZ0C431338;V11760861;AA8AA4D1000676;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3051;Madrid;1;;;;11760861;AA8AA4D1000676;AA8AA4D1;SPAIN;A;AS-SX;510 C13;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2420 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;;1;;;;;
12857791;ECU_COMPONENT_TEST;22/05/2020 9:13;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62AVZ0C431338;V11760861;AA8AA4D1000676;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3051;Madrid;7;;;;11760861;AA8AA4D1000676;AA8AA4D1;SPAIN;A;AS-SX;510 C13;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2420 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;;;;;;;1
12858081;ECU_COMPONENT_TEST;22/05/2020 9:43;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62AUZLC431197;V11755735;AA7AA4D1000522;5802713010;S-WAY DIESEL;MADRID - DELIBERA - 430- 485- REFURBISHING;EOL-4160;Madrid;7;;;;11755735;AA7AA4D1000522;AA7AA4D1;POLAND;A;AS-SX;480 C11;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2210 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;;;;;;;1
12858117;ECU_COMPONENT_TEST;22/05/2020 8:49;NOK (20);1 OK;471;MULTIPLEXER BCM_HIMUX CONTINENTAL;WJMM62AWXLC431055;V11747883;WHBB24D1000723;5802109393;EVO DIESEL;MADRID - ATS SENSOR TEST;EOL-3033;Madrid;6;;;;11747883;WHBB24D1000723;WHBB24D1;ISRAELE;W;AS-EV;570 C13;4X2;1;TRATTOR;1;3800;P;1;SX;TX-12M;18-20T;NO ADD;SR;DIS-DIS;A54T;;;;;;1;
12858144;ECU_COMPONENT_TEST;22/05/2020 9:46;OK;1 OK;471;MULTIPLEXER BCM_HIMUX CONTINENTAL;WJMM62AWXLC431055;V11747883;WHBB24D1000723;5802109393;EVO DIESEL;MADRID - ATS SENSOR TEST;EOL-3033;Madrid;7;;;;11747883;WHBB24D1000723;WHBB24D1;ISRAELE;W;AS-EV;570 C13;4X2;1;TRATTOR;1;3800;P;1;SX;TX-12M;18-20T;NO ADD;SR;DIS-DIS;A54T;;;;;;;1
12858160;ECU_COMPONENT_TEST;22/05/2020 9:51;NOK (20);1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62AWZ0C431343;V11761409;AA9BA4D1000124;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3051;Madrid;7;;;;11761409;AA9BA4D1000124;AA9BA4D1;ITALY;A;AS-SX;570 C13;4X2;1;TRATTOR;1;3800;FP;2;SX;12TX 2620 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;;;;;;;1
12858186;ECU_COMPONENT_TEST;22/05/2020 9:52;NOK (20);1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62AWZ0C431343;V11761409;AA9BA4D1000124;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3051;Madrid;0;;;;11761409;AA9BA4D1000124;AA9BA4D1;ITALY;A;AS-SX;570 C13;4X2;1;TRATTOR;1;3800;FP;2;SX;12TX 2620 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;1;;;;;;
12858198;ECU_COMPONENT_TEST;22/05/2020 9:50;NOK (20);1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62AUZ0C430931;V11745257;AA7AA4D1000479;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3033;Madrid;7;;;;11745257;AA7AA4D1000479;AA7AA4D1;GERMANY;A;AS-SX;480 C11;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2210 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;;;;;;;1
12858244;ECU_COMPONENT_TEST;22/05/2020 9:04;NOK (20);1 OK;471;MULTIPLEXER BCM_HIMUX CONTINENTAL;WJMA62ARX0C429850;V11736785;GA4Z14C1000008;5802297246;EVO X-WAY;MADRID - ATS SENSOR TEST;EOL-3031;Madrid;5;;;;11736785;GA4Z14C1000008;GA4Z14C1;FRANCE;G;AD-EV;400 C9;4X2;1;CABINAT;3;4200;P;1;SX;12TX 1810 TO;18-20TN;NO ADD;HR;DIS-DIS;D24C;;;;;1;;
12858250;ECU_COMPONENT_TEST;22/05/2020 9:53;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJME62RSZ0C429459;V11733923;AE5DFCD1000014;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3034;Madrid;7;;;;11733923;AE5DFCD1000014;AE5DFCD1;ITALY;A;AS-SX;420 C11;6X2P;2;CM;5;6050;FP;2;SX;12TX 2010 TD;26T;STER;SR;DIS-DIS;AF6Y;;;;;;;1
12858421;ECU_COMPONENT_TEST;22/05/2020 10:16;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62AWZ0C431343;V11761409;AA9BA4D1000124;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3051;Madrid;7;;;;11761409;AA9BA4D1000124;AA9BA4D1;ITALY;A;AS-SX;570 C13;4X2;1;TRATTOR;1;3800;FP;2;SX;12TX 2620 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;;;;;;;1
12858460;ECU_COMPONENT_TEST;22/05/2020 9:57;NOK (20);1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62AUZ0C430931;V11745257;AA7AA4D1000479;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3033;Madrid;1;;;;11745257;AA7AA4D1000479;AA7AA4D1;GERMANY;A;AS-SX;480 C11;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2210 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;;1;;;;;
12858723;ECU_COMPONENT_TEST;22/05/2020 10:38;NOK (20);1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMMG2ATZ0C431287;V11736585;CA4BC3D1000023;5802713014;S-WAY NP;MADRID - ATS SENSOR TEST;EOL-3031;Madrid;6;;;;11736585;CA4BC3D1000023;CA4BC3D1;HCV STOCK;C;AS-SX;460C13G;4X2;1;LOW TR;2;3800;FP;2;SX;12TX 2010 TO;18-20T;NO ADD;SR;DIS-DIS;AG4T;;;;;;1;
12858817;ECU_COMPONENT_TEST;22/05/2020 10:44;NOK (20);1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMMG2ATZ0C431287;V11736585;CA4BC3D1000023;5802713014;S-WAY NP;MADRID - ATS SENSOR TEST;EOL-3031;Madrid;6;;;;11736585;CA4BC3D1000023;CA4BC3D1;HCV STOCK;C;AS-SX;460C13G;4X2;1;LOW TR;2;3800;FP;2;SX;12TX 2010 TO;18-20T;NO ADD;SR;DIS-DIS;AG4T;;;;;;1;
12858841;ECU_COMPONENT_TEST;22/05/2020 10:27;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62AUZ0C430931;V11745257;AA7AA4D1000479;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3033;Madrid;7;;;;11745257;AA7AA4D1000479;AA7AA4D1;GERMANY;A;AS-SX;480 C11;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2210 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;;;;;;;1
12858846;ECU_COMPONENT_TEST;22/05/2020 10:48;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMMG2ATZ0C431287;V11736585;CA4BC3D1000023;5802713014;S-WAY NP;MADRID - ATS SENSOR TEST;EOL-3031;Madrid;7;;;;11736585;CA4BC3D1000023;CA4BC3D1;HCV STOCK;C;AS-SX;460C13G;4X2;1;LOW TR;2;3800;FP;2;SX;12TX 2010 TO;18-20T;NO ADD;SR;DIS-DIS;AG4T;;;;;;;1
12859263;ECU_COMPONENT_TEST;22/05/2020 11:11;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62AWZ0C431215;V11760352;AA9BA4D1000122;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3051;Madrid;7;;;;11760352;AA9BA4D1000122;AA9BA4D1;ITALY;A;AS-SX;570 C13;4X2;1;TRATTOR;1;3800;FP;2;SX;12TX 2620 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;;;;;;;1
12859324;ECU_COMPONENT_TEST;22/05/2020 11:13;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62AVZ0C431302;V11748077;AA8AA4D1000600;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3031;Madrid;7;;;;11748077;AA8AA4D1000600;AA8AA4D1;GERMANY;A;AS-SX;510 C13;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2420 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;;;;;;;1
12859602;ECU_COMPONENT_TEST;22/05/2020 11:27;NOK (20);1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJME62RTZ0C430741;V11758510;AE6AD8D1000004;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3033;Madrid;7;;;;11758510;AE6AD8D1000004;AE6AD8D1;CROAZIA;A;AS-SX;460 C11;6X2P;2;CABINAT;3;4800;P;1;SX;12TX 2210 TD;26T;SING;SR;DIS-DIS;AF6Y;;;;;;;1
12859776;ECU_COMPONENT_TEST;22/05/2020 11:33;NOK (20);1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJME62RTZ0C430741;V11758510;AE6AD8D1000004;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3033;Madrid;7;;;;11758510;AE6AD8D1000004;AE6AD8D1;CROAZIA;A;AS-SX;460 C11;6X2P;2;CABINAT;3;4800;P;1;SX;12TX 2210 TD;26T;SING;SR;DIS-DIS;AF6Y;;;;;;;1
12859812;ECU_COMPONENT_TEST;22/05/2020 11:41;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJME62RTZ0C430741;V11758510;AE6AD8D1000004;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3033;Madrid;7;;;;11758510;AE6AD8D1000004;AE6AD8D1;CROAZIA;A;AS-SX;460 C11;6X2P;2;CABINAT;3;4800;P;1;SX;12TX 2210 TD;26T;SING;SR;DIS-DIS;AF6Y;;;;;;;1
12860110;ECU_COMPONENT_TEST;22/05/2020 11:58;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMMG2ATZ0C431283;V11736581;CA4BC3D1000023;5802713014;S-WAY NP;MADRID - ATS SENSOR TEST;EOL-3051;Madrid;7;;;;11736581;CA4BC3D1000023;CA4BC3D1;HCV STOCK;C;AS-SX;460C13G;4X2;1;LOW TR;2;3800;FP;2;SX;12TX 2010 TO;18-20T;NO ADD;SR;DIS-DIS;AG4T;;;;;;;1
12860119;ECU_COMPONENT_TEST;22/05/2020 11:57;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMMG2ATZ0C432395;V11762367;CA4AA3D1000467;5802713014;S-WAY NP;MADRID - ATS SENSOR TEST;EOL-3033;Madrid;7;;;;11762367;CA4AA3D1000467;CA4AA3D1;SPAIN;C;AS-SX;460C13G;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2010 TO;18-20T;NO ADD;SR;DIS-DIS;AG4T;;;;;;;1
12860273;ECU_COMPONENT_TEST;22/05/2020 12:11;NOK (20);1 OK;471;MULTIPLEXER BCM_HIMUX CONTINENTAL;WJMA62ARX0C429850;V11736785;GA4Z14C1000008;5802297246;EVO X-WAY;MADRID - REVISIONE 410;EOL-3074;Madrid;1;;;;11736785;GA4Z14C1000008;GA4Z14C1;FRANCE;G;AD-EV;400 C9;4X2;1;CABINAT;3;4200;P;1;SX;12TX 1810 TO;18-20TN;NO ADD;HR;DIS-DIS;D24C;;1;;;;;
12860387;ECU_COMPONENT_TEST;22/05/2020 12:14;OK;1 OK;471;MULTIPLEXER BCM_HIMUX CONTINENTAL;WJMA62ARX0C429850;V11736785;GA4Z14C1000008;5802297246;EVO X-WAY;MADRID - REVISIONE 410;EOL-3074;Madrid;7;;;;11736785;GA4Z14C1000008;GA4Z14C1;FRANCE;G;AD-EV;400 C9;4X2;1;CABINAT;3;4200;P;1;SX;12TX 1810 TO;18-20TN;NO ADD;HR;DIS-DIS;D24C;;;;;;;1
12860587;ECU_COMPONENT_TEST;22/05/2020 12:24;NOK (20);1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62AVZ0C431330;V11760211;AA8BA4D1000155;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3033;Madrid;0;;;;11760211;AA8BA4D1000155;AA8BA4D1;ITALY;A;AS-SX;510 C13;4X2;1;TRATTOR;1;3800;FP;2;SX;12TX 2420 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;1;;;;;;
12860598;ECU_COMPONENT_TEST;22/05/2020 12:25;OK;1 OK;471;MULTIPLEXER BCM_HIMUX CONTINENTAL;WJME62RT90C432546;V11766126;QK6E18D1000031;5802109393;EVO DIESEL;MADRID - ATS SENSOR TEST;EOL-3051;Madrid;7;;;;11766126;QK6E18D1000031;QK6E18D1;ITALY;Q;AD-EV;460 C11;6X2P;2;CABINAT;3;4800;P;1;SX;TX-12M;26;STER;SR;DIS-DIS;B36Y;;;;;;;1
12860599;ECU_COMPONENT_TEST;22/05/2020 12:28;NOK (10);1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62AVZ0C431330;V11760211;AA8BA4D1000155;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3033;Madrid;7;;;;11760211;AA8BA4D1000155;AA8BA4D1;ITALY;A;AS-SX;510 C13;4X2;1;TRATTOR;1;3800;FP;2;SX;12TX 2420 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;;;;;;;1
12861003;ECU_COMPONENT_TEST;22/05/2020 12:30;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62AVZ0C431330;V11760211;AA8BA4D1000155;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3033;Madrid;7;;;;11760211;AA8BA4D1000155;AA8BA4D1;ITALY;A;AS-SX;510 C13;4X2;1;TRATTOR;1;3800;FP;2;SX;12TX 2420 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;;;;;;;1
12861028;ECU_COMPONENT_TEST;22/05/2020 12:12;OK;1 OK;471;MULTIPLEXER BCM_HIMUX CONTINENTAL;WJME62RN00C432422;V11738715;QE1E18E1000026;5802109393;EVO DIESEL;MADRID - ATS SENSOR TEST;EOL-3031;Madrid;7;;;;11738715;QE1E18E1000026;QE1E18E1;ITALY;Q;AD-EV;310 C9;6X2P;2;CABINAT;3;4800;P;1;SX;AUTOMAT;26;STER;SR;DIS-DIS;B26Y;;;;;;;1
12861161;ECU_COMPONENT_TEST;22/05/2020 12:59;NOK (20);1 OK;471;MULTIPLEXER BCM_HIMUX CONTINENTAL;WJMM62AT90C432456;V11762490;AGFA23CC000046;5802407254;EVO NP;MADRID - ATS SENSOR TEST;EOL-3033;Madrid;6;;;;11762490;AGFA23CC000046;AGFA23CC;UNITED KINGDOM;A;AS-EV;460C13G;4X2;1;TRATTOR;1;3800;P;1;DX;TX-12M;18-20;NO ADD;SR;DIS-DIS;UM4T;;;;;;1;
12861281;ECU_COMPONENT_TEST;22/05/2020 13:02;NOK (20);1 OK;471;MULTIPLEXER BCM_HIMUX CONTINENTAL;WJMM62AT90C432456;V11762490;AGFA23CC000046;5802407254;EVO NP;MADRID - ATS SENSOR TEST;EOL-3033;Madrid;6;;;;11762490;AGFA23CC000046;AGFA23CC;UNITED KINGDOM;A;AS-EV;460C13G;4X2;1;TRATTOR;1;3800;P;1;DX;TX-12M;18-20;NO ADD;SR;DIS-DIS;UM4T;;;;;;1;
12861352;ECU_COMPONENT_TEST;22/05/2020 13:15;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62AUZ0C431354;V11761657;AA7AA4D1000550;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3051;Madrid;7;;;;11761657;AA7AA4D1000550;AA7AA4D1;MACEDONIA;A;AS-SX;480 C11;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2210 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;;;;;;;1
12861388;ECU_COMPONENT_TEST;22/05/2020 12:53;OK;1 OK;471;MULTIPLEXER BCM_HIMUX CONTINENTAL;WJMM62AT80C431377;V11762831;QG6B24D2000455;5802109393;EVO DIESEL;MADRID - ATS SENSOR TEST;EOL-3031;Madrid;7;;;;11762831;QG6B24D2000455;QG6B24D2;FRANCE;Q;AT-EV;460 C11;4X2;1;TRATTOR;1;3800;P;1;SX;TX-12M;18-20T;NO ADD;SR;DIS-DIS;B34T;;;;;;;1
